"c,r",0.81;0.8125,0.755;0.7575000000000001,6.250000000000011e-06,0.001,1,1
"c,r",0.7575000000000001;0.76,0.8250000000000001;0.8275000000000001,6.250000000000011e-06,0.001,1,1
"c,r",0.7575000000000001;0.76,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.7575000000000001;0.76,0.8225;0.8250000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.6950000000000001;0.6975,0.7525;0.755,6.250000000000011e-06,0.001,1,1
"c,r",0.7575000000000001;0.76,0.6900000000000001;0.6925000000000001,6.250000000000011e-06,0.001,2,1
"c,r",0.755;0.7575000000000001,0.8275000000000001;0.8300000000000001,6.250000000000011e-06,0.001,1,1
"c,r",0.6950000000000001;0.6975,0.8250000000000001;0.8275000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.6925000000000001;0.6950000000000001,0.7525;0.755,6.250000000000011e-06,0.001,1,1
"c,r",0.6925000000000001;0.6950000000000001,0.8225;0.8250000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.7575000000000001;0.76,6.250000000000011e-06,0.001,2,1
"c,r",0.8775;0.88,0.8725;0.875,6.250000000000011e-06,0.001,1,1
"c,r",0.8200000000000001;0.8225,0.8225;0.8250000000000001,6.250000000000011e-06,0.001,1,1
"c,r",0.8200000000000001;0.8225,0.8250000000000001;0.8275000000000001,6.250000000000011e-06,0.001,2,1
"c,r",0.8275000000000001;0.8300000000000001,0.8250000000000001;0.8275000000000001,6.250000000000011e-06,0.001,2,1
"c,r",0.8225;0.8250000000000001,0.8200000000000001;0.8225,6.250000000000011e-06,0.001,1,1
"c,r",0.8250000000000001;0.8275000000000001,0.8275000000000001;0.8300000000000001,6.250000000000011e-06,0.001,1,1
"c,r",0.81;0.8125,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.8125;0.8150000000000001,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.5774999999999999;0.58,1.2225000000000001;1.225,6.250000000000011e-06,0.001,0,1
"c,r",0.66;0.6625000000000001,0.7575000000000001;0.76,6.250000000000011e-06,0.001,0,1
"c,r",0.6625000000000001;0.665,0.755;0.7575000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.6725000000000001;0.675,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.67;0.6725000000000001,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.7575000000000001;0.76,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.755;0.7575000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.785;0.7875000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.7875000000000001;0.79,6.250000000000011e-06,0.001,0,1
"c,r",0.5650000000000001;0.5675000000000001,1.145;1.1475,6.250000000000011e-06,0.001,1,1
"c,r",0.75;0.7525,0.8250000000000001;0.8275000000000001,6.250000000000011e-06,0.001,1,1
"c,r",0.6975;0.7000000000000001,0.7575000000000001;0.76,6.250000000000011e-06,0.001,2,1
"c,r",0.7275;0.73,0.7825;0.785,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.6325000000000001;0.635,6.250000000000011e-06,0.001,0,1
"c,r",0.725;0.7275,0.78;0.7825,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.63;0.6325000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.6900000000000001;0.6925000000000001,0.6925000000000001;0.6950000000000001,6.250000000000011e-06,0.001,2,1
"c,r",0.75;0.7525,0.755;0.7575000000000001,6.250000000000011e-06,0.001,1,1
"c,r",0.9475;0.9500000000000001,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.805;0.8075000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.8075000000000001;0.81,6.250000000000011e-06,0.001,0,1
"c,r",0.9450000000000001;0.9475,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.7275;0.73,6.250000000000011e-06,0.001,0,1
"c,r",0.7575000000000001;0.76,0.725;0.7275,6.250000000000011e-06,0.001,0,1
"c,r",0.7575000000000001;0.76,0.805;0.8075000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.8075000000000001;0.81,6.250000000000011e-06,0.001,0,1
"c,r",0.6975;0.7000000000000001,0.75;0.7525,6.250000000000011e-06,0.001,2,1
"c,r",0.755;0.7575000000000001,0.7575000000000001;0.76,6.250000000000011e-06,0.001,0,1
"c,r",0.7575000000000001;0.76,0.755;0.7575000000000001,6.250000000000011e-06,0.001,0,1
"c,r",2.1375;2.14,0.8474999999999999;0.85,6.250000000000011e-06,0.001,0,2
"c,r",0.7525;0.755,0.645;0.6475,6.250000000000011e-06,0.001,0,1
"c,r",0.6900000000000001;0.6925000000000001,0.75;0.7525,6.250000000000011e-06,0.001,1,1
"c,r",0.545;0.5475000000000001,1.145;1.1475,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.6475;0.65,6.250000000000011e-06,0.001,0,1
"c,r",0.6925000000000001;0.6950000000000001,0.755;0.7575000000000001,6.250000000000011e-06,0.001,1,1
"c,r",0.7525;0.755,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.7575000000000001;0.76,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.755;0.7575000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.8200000000000001;0.8225,6.250000000000011e-06,0.001,1,1
"c,r",0.7575000000000001;0.76,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.6900000000000001;0.6925000000000001,0.8200000000000001;0.8225,6.250000000000011e-06,0.001,1,1
"c,r",0.7575000000000001;0.76,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.6900000000000001;0.6925000000000001,0.8275000000000001;0.8300000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.61;0.6125,1.1425;1.145,6.250000000000011e-06,0.001,0,1
"c,r",0.61;0.6125,1.1400000000000001;1.1425,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.8175000000000001;0.8200000000000001,0.755;0.7575000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.8025;0.805,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.8;0.8025,6.250000000000011e-06,0.001,0,1
"c,r",0.8250000000000001;0.8275000000000001,0.8200000000000001;0.8225,6.250000000000011e-06,0.001,1,1
"c,r",0.7575000000000001;0.76,0.68;0.6825000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.63;0.6325000000000001,0.6325000000000001;0.635,6.250000000000011e-06,0.001,0,1
"c,r",0.6325000000000001;0.635,0.63;0.6325000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.5650000000000001;0.5675000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.7575000000000001;0.76,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.5675000000000001;0.5700000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.7575000000000001;0.76,0.5625;0.5650000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.56;0.5625,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.9450000000000001;0.9475,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.8225;0.8250000000000001,6.250000000000011e-06,0.001,2,1
"c,r",0.7575000000000001;0.76,0.755;0.7575000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.7575000000000001;0.76,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.9475;0.9500000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.6875;0.6900000000000001,1.335;1.3375,6.250000000000011e-06,0.001,0,1
"c,r",0.8225;0.8250000000000001,0.8275000000000001;0.8300000000000001,6.250000000000011e-06,0.001,2,1
"c,r",0.8275000000000001;0.8300000000000001,0.8225;0.8250000000000001,6.250000000000011e-06,0.001,1,1
"c,r",0.7575000000000001;0.76,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.6950000000000001;0.6975,0.8225;0.8250000000000001,6.250000000000011e-06,0.001,2,1
"c,r",0.5675000000000001;0.5700000000000001,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.5650000000000001;0.5675000000000001,0.75;0.7525,6.250000000000011e-06,0.001,0,1
