0.5,0.5,1.115,1.115625,1
0.5,0.5,1.23,1.230625,1
0.5,0.5,1.3225,1.323125,1
0.5,0.5,1.32,1.320625,1
0.5,0.5,1.33,1.330625,1
0.5,0.5,1.265,1.265625,1
0.5,0.5,1.3425,1.343125,1
0.5,0.5,1.34,1.340625,1
0.5,0.5,1.275,1.275625,1
0.5,0.5,1.29,1.290625,1
0.5,0.5,1.26,1.260625,1
0.5,0.5,1.345,1.345625,1
0.5,0.5,1.325,1.325625,1
0.5,0.5,1.3625,1.363125,1
0.5,0.5,1.295,1.295625,1
0.5,0.5,1.335,1.335625,1
0.5,0.5,1.365,1.365625,1
0.5,0.5,1.36,1.360625,1
0.5,0.5,1.2975,1.298125,1
0.5,0.5,1.3375,1.338125,1
0.7575000000000001,0.758125,0.8,0.800625,1
0.7975000000000001,0.7981250000000001,0.75,0.750625,1
0.75,0.750625,0.7575000000000001,0.758125,1
0.75,0.750625,0.7025000000000001,0.7031250000000001,1
0.7275,0.728125,0.7575000000000001,0.758125,1
0.75,0.750625,0.685,0.685625,1
0.7025000000000001,0.7031250000000001,0.7575000000000001,0.758125,1
0.7575000000000001,0.758125,0.685,0.685625,1
0.7025000000000001,0.7031250000000001,0.75,0.750625,1
0.7025000000000001,0.7031250000000001,0.8075000000000001,0.8081250000000001,1
0.7575000000000001,0.758125,0.7025000000000001,0.7031250000000001,1
0.75,0.750625,0.8075000000000001,0.8081250000000001,1
0.7575000000000001,0.758125,0.7575000000000001,0.758125,1
0.9525000000000001,0.9531250000000001,0.5825,0.583125,1
0.75,0.750625,0.6825000000000001,0.6831250000000001,1
0.5675000000000001,0.5681250000000001,1.2025,1.203125,1
0.72,0.720625,0.7575000000000001,0.758125,1
0.575,0.5756249999999999,0.9450000000000001,0.945625,1
0.7575000000000001,0.758125,0.7575000000000001,0.758125,1
0.7575000000000001,0.758125,0.6925000000000001,0.6931250000000001,1
0.5475000000000001,0.5481250000000001,1.195,1.195625,1
0.8075000000000001,0.8081250000000001,0.7050000000000001,0.7056250000000001,1
0.7575000000000001,0.758125,0.7575000000000001,0.758125,1
0.8075000000000001,0.8081250000000001,0.75,0.750625,1
0.75,0.750625,0.5700000000000001,0.570625,1
0.7875000000000001,0.7881250000000001,0.7375,0.738125,1
0.52,0.520625,1.145,1.145625,1
0.7875000000000001,0.7881250000000001,0.73,0.730625,1
