0.42515625,0.425703125,0.15609375,0.1565625,1.593984375,1.59486328125,1
0.42515625,0.425703125,0.155625,0.15609375,1.593984375,1.59486328125,1
0.4240625,0.424609375,0.15609375,0.1565625,1.593984375,1.59486328125,1
0.4087500000000001,0.4092968750000001,0.16359375,0.1640625,1.56234375,1.56322265625,1
0.4087500000000001,0.4092968750000001,0.163125,0.16359375,1.56234375,1.56322265625,1
0.4142187500000001,0.4147656250000001,0.163125,0.16359375,1.56234375,1.56322265625,1
0.4131250000000001,0.4136718750000001,0.16359375,0.1640625,1.56234375,1.56322265625,1
0.4131250000000001,0.4136718750000001,0.163125,0.16359375,1.56234375,1.56322265625,1
0.421875,0.422421875,0.15421875,0.1546875,1.59046875,1.59134765625,1
0.48640625,0.486953125,0.16875,0.16921875,1.3584375,1.35931640625,1
0.4853125,0.485859375,0.16921875,0.1696875,1.361953125,1.36283203125,1
0.4853125,0.485859375,0.16875,0.16921875,1.361953125,1.36283203125,1
0.48640625,0.486953125,0.17015625,0.170625,1.3584375,1.35931640625,1
0.48640625,0.486953125,0.1696875,0.17015625,1.3584375,1.35931640625,1
0.4951562500000001,0.495703125,0.15140625,0.151875,1.31625,1.31712890625,1
0.4940625000000001,0.4946093750000001,0.15140625,0.151875,1.31625,1.31712890625,1
0.4951562500000001,0.495703125,0.15046875,0.1509375,1.32328125,1.32416015625,1
0.4142187500000001,0.4147656250000001,0.17578125,0.17625,1.625625,1.62650390625,1
0.4142187500000001,0.4147656250000001,0.1753125,0.17578125,1.625625,1.62650390625,1
0.4131250000000001,0.4136718750000001,0.17578125,0.17625,1.625625,1.62650390625,1
0.4142187500000001,0.4147656250000001,0.17296875,0.1734375,1.64671875,1.64759765625,1
0.4142187500000001,0.4147656250000001,0.1725,0.17296875,1.64671875,1.64759765625,1
0.4131250000000001,0.4136718750000001,0.17296875,0.1734375,1.64671875,1.64759765625,1
0.4131250000000001,0.4136718750000001,0.1725,0.17296875,1.64671875,1.64759765625,1
0.4249999999999999,0.4256249999999999,0.6000000000000001,0.6006250000000001,0.47,0.470625,1
0.4249999999999999,0.4256249999999999,0.6025,0.603125,0.47,0.470625,1
0.4675,0.468125,0.6075000000000002,0.6081250000000001,0.4225,0.423125,1
0.4675,0.468125,0.6050000000000001,0.6056250000000001,0.4225,0.423125,1
0.335,0.3356250000000001,0.23125,0.231875,1.52375,1.5246875,1
0.5974999999999999,0.5981249999999999,0.15,0.150625,1.325,1.325625,1
0.3775,0.378125,0.25375,0.2546875,1.19375,1.194375,1
0.3775,0.378125,0.25,0.2509375,1.19375,1.194375,1
0.37875,0.379375,0.25,0.2509375,1.19375,1.194375,1
0.37875,0.379375,0.26125,0.2621875,1.1925,1.193125,1
0.37875,0.379375,0.25375,0.2546875,1.1925,1.193125,1
0.3675,0.368125,0.17,0.170625,1.86,1.860625,1
0.5562500000000001,0.5568750000000001,0.18375,0.1846875,0.55125,0.551875,1
0.5562500000000001,0.5568750000000001,0.18,0.1809375,0.55125,0.551875,1
0.5587500000000001,0.5593750000000001,0.20625,0.2071875,0.55375,0.5543750000000001,1
0.4809375,0.481484375,0.16453125,0.165,1.390078125,1.39095703125,1
0.4809375,0.481484375,0.16453125,0.165,1.3865625,1.38744140625,1
0.4809375,0.481484375,0.1640625,0.16453125,1.3865625,1.38744140625,1
0.4164062500000001,0.416953125,0.18890625,0.189375,1.44984375,1.45072265625,1
0.4164062500000001,0.416953125,0.1884375,0.18890625,1.44984375,1.45072265625,1
